"system","code","category","level","file_no","description_th","fix_guidance_th","effective_from","effective_to","source_doc","source_ref","source_date","verified"
"ECLAIM","C619","ฝากครรภ์/สร้างเสริมป้องกัน/ODS","ERROR","","เป็นหน่วยบริการปฐมภูมิ บันทึกรหัสเบิกยุติการตั้งครรภ์","","","","รายละเอียดการผิดพลาดของข้อมูล (รหัสติด C) — สสจ.ขอนแก่น รวบรวมจากระบบ e-Claim สปสช.","uckkpho.com/uc/1313","","1"
"ECLAIM","C620","ฝากครรภ์/สร้างเสริมป้องกัน/ODS","ERROR","","ข้อมูลรับบริการ/จำหน่าย ก่อน วันที่ 1 ตุลาคม 2560","","","","รายละเอียดการผิดพลาดของข้อมูล (รหัสติด C) — สสจ.ขอนแก่น รวบรวมจากระบบ e-Claim สปสช.","uckkpho.com/uc/1313","","1"
"ECLAIM","C621","ฝากครรภ์/สร้างเสริมป้องกัน/ODS","ERROR","","การเบิกค่าตรวจสุขภาพประจำปี ข้อมูลเพศหรืออายุ","","","","รายละเอียดการผิดพลาดของข้อมูล (รหัสติด C) — สสจ.ขอนแก่น รวบรวมจากระบบ e-Claim สปสช.","uckkpho.com/uc/1313","","1"
"ECLAIM","C622","ฝากครรภ์/สร้างเสริมป้องกัน/ODS","ERROR","","การเบิกค่าตรวจสุขภาพประจำปี ไม่ใช่สิทธิเจ้าตัว","","","","รายละเอียดการผิดพลาดของข้อมูล (รหัสติด C) — สสจ.ขอนแก่น รวบรวมจากระบบ e-Claim สปสช.","uckkpho.com/uc/1313","","1"
"ECLAIM","C623","ฝากครรภ์/สร้างเสริมป้องกัน/ODS","ERROR","","การเบิกค่าตรวจสุขภาพประจำปี ครบตามอัตราที่กำหนดแล้ว","","","","รายละเอียดการผิดพลาดของข้อมูล (รหัสติด C) — สสจ.ขอนแก่น รวบรวมจากระบบ e-Claim สปสช.","uckkpho.com/uc/1313","","1"
"ECLAIM","C625","ฝากครรภ์/สร้างเสริมป้องกัน/ODS","ERROR","","รหัสโรค/รหัสหัตถการไม่ตรงตามกลุ่ม One Day Surgery","","","","รายละเอียดการผิดพลาดของข้อมูล (รหัสติด C) — สสจ.ขอนแก่น รวบรวมจากระบบ e-Claim สปสช.","uckkpho.com/uc/1313","","1"
"ECLAIM","C626","ฝากครรภ์/สร้างเสริมป้องกัน/ODS","ERROR","","ไม่ใช่หน่วยบริการที่ผ่านเกณฑ์การประเมิน One Day Surgery","","","","รายละเอียดการผิดพลาดของข้อมูล (รหัสติด C) — สสจ.ขอนแก่น รวบรวมจากระบบ e-Claim สปสช.","uckkpho.com/uc/1313","","1"
"ECLAIM","C627","ฝากครรภ์/สร้างเสริมป้องกัน/ODS","ERROR","","บันทึกเป็นกรณี One Day Surgery จำนวนวันนอน","","","","รายละเอียดการผิดพลาดของข้อมูล (รหัสติด C) — สสจ.ขอนแก่น รวบรวมจากระบบ e-Claim สปสช.","uckkpho.com/uc/1313","","1"
"ECLAIM","C628","ฝากครรภ์/สร้างเสริมป้องกัน/ODS","ERROR","","บันทึกเป็นกรณี One Day Surgery แต่ผู้ป่วยมีภาวะแทรกซ้อน","","","","รายละเอียดการผิดพลาดของข้อมูล (รหัสติด C) — สสจ.ขอนแก่น รวบรวมจากระบบ e-Claim สปสช.","uckkpho.com/uc/1313","","1"
"ECLAIM","C629","ฝากครรภ์/สร้างเสริมป้องกัน/ODS","ERROR","","บันทึกเป็นกรณี One Day Surgery ประเภทการจำหน่ายไม่ใช่ 1 Improve","","","","รายละเอียดการผิดพลาดของข้อมูล (รหัสติด C) — สสจ.ขอนแก่น รวบรวมจากระบบ e-Claim สปสช.","uckkpho.com/uc/1313","","1"
"ECLAIM","C630","ฝากครรภ์/สร้างเสริมป้องกัน/ODS","ERROR","","ไม่ใช่กลุ่มเป้าหมายผู้รับบริการ (อายุต่ำกว่า 35 ปี)","","","","รายละเอียดการผิดพลาดของข้อมูล (รหัสติด C) — สสจ.ขอนแก่น รวบรวมจากระบบ e-Claim สปสช.","uckkpho.com/uc/1313","","1"
"ECLAIM","C631","ฝากครรภ์/สร้างเสริมป้องกัน/ODS","ERROR","","ไม่ใช่ข้อมูลที่ให้บันทึกเบิกในโปรแกรม e-Claim","","","","รายละเอียดการผิดพลาดของข้อมูล (รหัสติด C) — สสจ.ขอนแก่น รวบรวมจากระบบ e-Claim สปสช.","uckkpho.com/uc/1313","","1"
"ECLAIM","C632","ฝากครรภ์/สร้างเสริมป้องกัน/ODS","ERROR","","เคยได้รับการวินิจฉัยเบาหวาน/ความดันโลหิตสูง","","","","รายละเอียดการผิดพลาดของข้อมูล (รหัสติด C) — สสจ.ขอนแก่น รวบรวมจากระบบ e-Claim สปสช.","uckkpho.com/uc/1313","","1"
"ECLAIM","C633","ฝากครรภ์/สร้างเสริมป้องกัน/ODS","ERROR","","บันทึกเบิกกรณีฝากครรภ์เกินจำนวนครั้งที่กำหนด","","","","รายละเอียดการผิดพลาดของข้อมูล (รหัสติด C) — สสจ.ขอนแก่น รวบรวมจากระบบ e-Claim สปสช.","uckkpho.com/uc/1313","","1"
"ECLAIM","C634","ฝากครรภ์/สร้างเสริมป้องกัน/ODS","ERROR","","กรณีการฝากครรภ์บันทึกเบิกการตรวจอัลตราซาวด์","","","","รายละเอียดการผิดพลาดของข้อมูล (รหัสติด C) — สสจ.ขอนแก่น รวบรวมจากระบบ e-Claim สปสช.","uckkpho.com/uc/1313","","1"
